Employee,Department,Item,Budget Code,Delivery Date
Employee_65185,HR,Item_10951,HR-85163,"April 11, 2024"
Employee_49277,Finance,Item_71659,Fin-78732,"April 11, 2024"
Employee_82245,Operations,Item_10624,Ope-41828,"April 11, 2024"
Employee_77530,Operations,Item_37815,Ope-53985,"April 12, 2024"
Employee_45412,Sales,Item_19366,Sal-56303,"May 04, 2024"
Employee_25370,Sales,Item_14115,Sal-89779,"April 11, 2024"
Employee_82110,Finance,Item_32073,Fin-72004,"April 21, 2024"
Employee_84369,Marketing,Item_29635,Mar-80493,"April 30, 2024"
Employee_18136,Finance,Item_80637,Fin-33087,"April 22, 2024"
Employee_22770,Operations,Item_45162,Ope-91785,"April 19, 2024"
Employee_59372,Marketing,Item_40040,Mar-19866,"May 03, 2024"
Employee_92165,IT,Item_93883,IT-55882,"April 15, 2024"
Employee_17296,HR,Item_76908,HR-17531,"April 28, 2024"
Employee_28951,Sales,Item_33097,Sal-19583,"April 26, 2024"
Employee_94504,R&D,Item_67907,R&D-74196,"April 10, 2024"
Employee_80081,Operations,Item_49631,Ope-49547,"April 26, 2024"
Employee_59982,IT,Item_83989,IT-12084,"May 06, 2024"
Employee_44330,IT,Item_34974,IT-36684,"April 27, 2024"
Employee_82766,R&D,Item_60538,R&D-32949,"April 28, 2024"
Employee_32300,HR,Item_63480,HR-65871,"April 07, 2024"
Employee_35329,HR,Item_90028,HR-70208,"April 15, 2024"
Employee_71270,IT,Item_26061,IT-73072,"April 14, 2024"
Employee_15493,R&D,Item_70389,R&D-41376,"April 10, 2024"
Employee_82365,Finance,Item_20185,Fin-76742,"April 26, 2024"
Employee_15665,R&D,Item_15873,R&D-33684,"May 05, 2024"
Employee_63003,IT,Item_18852,IT-32836,"April 28, 2024"
Employee_48688,HR,Item_15103,HR-81784,"May 04, 2024"
Employee_39332,Sales,Item_19759,Sal-45576,"April 13, 2024"
Employee_58713,Sales,Item_85230,Sal-37116,"May 04, 2024"
Employee_62107,R&D,Item_43581,R&D-14558,"April 22, 2024"
Employee_98380,Marketing,Item_72461,Mar-11017,"May 02, 2024"
Employee_84299,R&D,Item_90832,R&D-17227,"April 15, 2024"
Employee_70573,Marketing,Item_49757,Mar-99851,"April 25, 2024"
Employee_72375,IT,Item_79824,IT-17621,"April 25, 2024"
Employee_19011,Operations,Item_64994,Ope-40842,"April 30, 2024"
Employee_76647,Marketing,Item_50115,Mar-74837,"April 24, 2024"
Employee_73158,Finance,Item_93905,Fin-91708,"April 29, 2024"
Employee_59658,Operations,Item_99230,Ope-22853,"April 24, 2024"
Employee_74756,Sales,Item_66775,Sal-40763,"May 03, 2024"
Employee_81142,Sales,Item_14880,Sal-60596,"May 05, 2024"
Employee_17661,R&D,Item_35043,R&D-53307,"April 18, 2024"
Employee_54468,HR,Item_98281,HR-51261,"April 30, 2024"
Employee_70177,IT,Item_18350,IT-11964,"May 04, 2024"
Employee_95583,Marketing,Item_33760,Mar-23557,"April 19, 2024"
Employee_80201,Finance,Item_27076,Fin-15961,"May 05, 2024"
Employee_12704,HR,Item_82488,HR-64242,"April 30, 2024"
Employee_20572,HR,Item_88804,HR-24710,"April 18, 2024"
Employee_60379,Finance,Item_49832,Fin-82146,"April 17, 2024"
Employee_52001,R&D,Item_27723,R&D-15191,"April 25, 2024"
Employee_69917,Finance,Item_83546,Fin-27871,"April 21, 2024"
Employee_83686,Sales,Item_73332,Sal-78311,"April 29, 2024"
Employee_93898,IT,Item_81809,IT-26106,"April 09, 2024"
Employee_65257,R&D,Item_95751,R&D-81326,"April 30, 2024"
Employee_63433,Operations,Item_29295,Ope-15621,"May 01, 2024"
Employee_94302,Marketing,Item_91749,Mar-73927,"April 16, 2024"
Employee_56452,R&D,Item_65876,R&D-69872,"April 21, 2024"
Employee_73664,HR,Item_25904,HR-94835,"April 27, 2024"
Employee_44659,Marketing,Item_96117,Mar-35011,"April 29, 2024"
Employee_45647,IT,Item_45480,IT-86205,"April 16, 2024"
Employee_23587,R&D,Item_83170,R&D-59320,"April 08, 2024"
Employee_96591,HR,Item_27805,HR-67783,"May 05, 2024"
Employee_61285,R&D,Item_14924,R&D-21391,"April 23, 2024"
Employee_81875,Operations,Item_89007,Ope-44787,"April 22, 2024"
Employee_18154,Finance,Item_47915,Fin-66957,"April 10, 2024"
Employee_11219,Marketing,Item_16235,Mar-15923,"April 13, 2024"
Employee_66788,Operations,Item_52256,Ope-12305,"April 21, 2024"
Employee_81468,Marketing,Item_47568,Mar-67184,"April 28, 2024"
Employee_83823,Sales,Item_38123,Sal-71007,"April 22, 2024"
Employee_21097,IT,Item_32142,IT-79596,"April 19, 2024"
Employee_40580,R&D,Item_80713,R&D-34889,"April 07, 2024"
Employee_97656,HR,Item_18637,HR-82996,"April 19, 2024"
Employee_91082,R&D,Item_64719,R&D-97024,"April 21, 2024"
Employee_60231,Sales,Item_72484,Sal-64007,"May 05, 2024"
Employee_96715,R&D,Item_15236,R&D-45836,"April 11, 2024"
Employee_77572,Marketing,Item_29702,Mar-51929,"May 02, 2024"
Employee_16342,Sales,Item_48884,Sal-43265,"April 12, 2024"
Employee_82283,IT,Item_84528,IT-60147,"April 19, 2024"
Employee_76799,HR,Item_17697,HR-68501,"April 15, 2024"
Employee_24833,HR,Item_48306,HR-35604,"April 30, 2024"
Employee_87935,IT,Item_66104,IT-96108,"May 01, 2024"
Employee_29433,Sales,Item_71145,Sal-29845,"May 06, 2024"
Employee_61244,Finance,Item_37573,Fin-89177,"May 04, 2024"
Employee_52102,IT,Item_85400,IT-13527,"April 19, 2024"
Employee_37819,Operations,Item_39604,Ope-76850,"April 11, 2024"
Employee_65703,Finance,Item_88643,Fin-65596,"April 07, 2024"
Employee_29049,IT,Item_65869,IT-86782,"April 20, 2024"
Employee_40968,IT,Item_58670,IT-68598,"April 07, 2024"
Employee_61753,IT,Item_43422,IT-67479,"April 10, 2024"
Employee_85084,Marketing,Item_28784,Mar-47248,"April 08, 2024"
Employee_86584,Operations,Item_99631,Ope-37144,"April 08, 2024"
Employee_14401,Marketing,Item_61267,Mar-70065,"April 26, 2024"
Employee_40648,Operations,Item_11705,Ope-79081,"April 20, 2024"
Employee_23006,IT,Item_69191,IT-58877,"April 16, 2024"
Employee_10915,HR,Item_39321,HR-56306,"April 26, 2024"
Employee_90501,Marketing,Item_52717,Mar-87712,"April 29, 2024"
Employee_48716,HR,Item_23820,HR-79421,"April 11, 2024"
Employee_73454,HR,Item_16888,HR-62827,"April 08, 2024"
Employee_22687,IT,Item_59474,IT-33497,"April 29, 2024"
Employee_52584,HR,Item_60887,HR-79518,"April 17, 2024"
Employee_26052,Finance,Item_15377,Fin-57602,"May 04, 2024"
Employee_73811,Sales,Item_97677,Sal-84314,"April 13, 2024"
Employee_36350,R&D,Item_94358,R&D-11224,"May 05, 2024"
Employee_78585,IT,Item_95956,IT-21129,"April 18, 2024"
Employee_54665,R&D,Item_57809,R&D-15426,"April 22, 2024"
Employee_70365,R&D,Item_80816,R&D-82168,"April 11, 2024"
Employee_27435,Finance,Item_83087,Fin-87653,"April 08, 2024"
Employee_16797,R&D,Item_63974,R&D-58637,"April 17, 2024"
Employee_50640,Operations,Item_12842,Ope-40640,"April 26, 2024"
Employee_72454,IT,Item_41982,IT-92808,"April 25, 2024"
Employee_44819,Sales,Item_42905,Sal-25114,"April 28, 2024"
Employee_99543,Operations,Item_52352,Ope-89918,"April 21, 2024"
Employee_40756,Finance,Item_96233,Fin-95929,"April 17, 2024"
Employee_80716,Marketing,Item_27399,Mar-42764,"April 24, 2024"
Employee_29921,Marketing,Item_49243,Mar-45926,"April 15, 2024"
Employee_38948,Sales,Item_18395,Sal-88364,"May 03, 2024"
Employee_10077,HR,Item_60138,HR-88418,"April 13, 2024"
Employee_39771,HR,Item_35256,HR-84225,"April 16, 2024"
Employee_69498,Finance,Item_61053,Fin-80796,"May 01, 2024"
Employee_26693,IT,Item_65476,IT-84860,"May 02, 2024"
Employee_77077,Sales,Item_84701,Sal-11092,"May 04, 2024"
Employee_17773,Operations,Item_47023,Ope-17395,"April 14, 2024"
Employee_34197,HR,Item_73863,HR-32611,"April 12, 2024"
Employee_71476,Sales,Item_63152,Sal-98870,"April 07, 2024"
Employee_84768,R&D,Item_88275,R&D-18822,"April 17, 2024"
Employee_70272,IT,Item_58828,IT-31948,"April 07, 2024"
Employee_44997,HR,Item_45142,HR-90767,"April 13, 2024"
Employee_83471,Operations,Item_24748,Ope-91019,"April 26, 2024"
Employee_93991,IT,Item_86261,IT-24934,"May 02, 2024"
Employee_25791,HR,Item_46721,HR-35844,"April 21, 2024"
Employee_94445,HR,Item_43284,HR-22034,"April 26, 2024"
Employee_69441,IT,Item_67599,IT-63554,"April 24, 2024"
Employee_79129,HR,Item_75543,HR-73415,"April 19, 2024"
Employee_25791,Operations,Item_78422,Ope-15717,"April 14, 2024"
Employee_19183,Finance,Item_68313,Fin-56585,"May 04, 2024"
Employee_40376,HR,Item_14133,HR-25885,"April 13, 2024"
Employee_91708,IT,Item_39874,IT-23254,"April 17, 2024"
Employee_80562,IT,Item_53294,IT-24784,"May 02, 2024"
Employee_63106,Operations,Item_11703,Ope-22584,"April 22, 2024"
Employee_75815,Marketing,Item_91950,Mar-84123,"May 04, 2024"
Employee_22569,R&D,Item_79973,R&D-42604,"April 22, 2024"
Employee_66039,Marketing,Item_84189,Mar-92061,"May 01, 2024"
Employee_44690,IT,Item_43135,IT-23432,"April 18, 2024"
Employee_20608,IT,Item_37019,IT-53854,"April 29, 2024"
Employee_49989,Operations,Item_42409,Ope-16508,"April 12, 2024"
Employee_65237,Finance,Item_12022,Fin-86942,"April 11, 2024"
Employee_55320,IT,Item_47793,IT-71599,"April 15, 2024"
Employee_99463,Sales,Item_32069,Sal-31176,"April 19, 2024"
Employee_51036,R&D,Item_24166,R&D-44423,"April 11, 2024"
Employee_59158,Marketing,Item_13530,Mar-53764,"April 28, 2024"
Employee_18567,R&D,Item_18286,R&D-81188,"April 23, 2024"
Employee_25008,Operations,Item_53386,Ope-67840,"April 16, 2024"
Employee_78211,Marketing,Item_18083,Mar-18860,"May 06, 2024"
Employee_94336,Sales,Item_82422,Sal-61825,"April 19, 2024"
Employee_28268,IT,Item_45716,IT-72561,"April 27, 2024"
Employee_56438,IT,Item_72073,IT-63537,"April 16, 2024"
Employee_63666,R&D,Item_91697,R&D-99773,"May 06, 2024"
Employee_20518,R&D,Item_82118,R&D-71325,"April 10, 2024"
Employee_20608,Finance,Item_51681,Fin-71729,"April 18, 2024"
Employee_70620,Operations,Item_85132,Ope-78685,"April 08, 2024"
Employee_71515,R&D,Item_39179,R&D-10022,"April 29, 2024"
Employee_51499,IT,Item_67071,IT-20913,"April 12, 2024"
Employee_95823,HR,Item_60457,HR-83776,"April 21, 2024"
Employee_23164,Operations,Item_28051,Ope-54843,"April 09, 2024"
Employee_93251,Finance,Item_32717,Fin-81935,"April 24, 2024"
Employee_96941,IT,Item_42363,IT-89460,"April 20, 2024"
Employee_48685,IT,Item_53459,IT-94315,"April 20, 2024"
Employee_56628,Marketing,Item_94120,Mar-95771,"April 07, 2024"
Employee_63426,Sales,Item_45790,Sal-81676,"April 07, 2024"
Employee_45093,HR,Item_54048,HR-40366,"April 22, 2024"
Employee_13670,R&D,Item_27716,R&D-63006,"May 06, 2024"
Employee_30970,Finance,Item_68661,Fin-54703,"April 15, 2024"
Employee_48317,HR,Item_54675,HR-38437,"April 07, 2024"
Employee_71188,R&D,Item_27336,R&D-42952,"April 08, 2024"
Employee_91557,Sales,Item_50954,Sal-30221,"April 19, 2024"
Employee_37065,HR,Item_89621,HR-77271,"April 09, 2024"
Employee_90878,Operations,Item_25843,Ope-68730,"April 10, 2024"
Employee_97286,IT,Item_51512,IT-77265,"April 30, 2024"
Employee_22292,HR,Item_68462,HR-79659,"April 30, 2024"
Employee_21963,Marketing,Item_87350,Mar-67150,"May 04, 2024"
Employee_83647,R&D,Item_99682,R&D-58671,"April 12, 2024"
Employee_36375,Sales,Item_10912,Sal-66566,"May 05, 2024"
Employee_62385,Finance,Item_70270,Fin-25332,"May 06, 2024"
Employee_96134,IT,Item_42501,IT-51457,"April 26, 2024"
Employee_55958,R&D,Item_32694,R&D-34387,"April 10, 2024"
Employee_29312,IT,Item_60247,IT-57250,"April 26, 2024"
Employee_15038,Operations,Item_92864,Ope-65551,"May 03, 2024"
Employee_73913,Operations,Item_43146,Ope-77905,"April 20, 2024"
Employee_14783,Marketing,Item_46410,Mar-60011,"April 20, 2024"
Employee_24229,Operations,Item_85414,Ope-45523,"April 10, 2024"
Employee_44208,Operations,Item_32401,Ope-85374,"May 06, 2024"
Employee_86790,IT,Item_90833,IT-72791,"April 14, 2024"
Employee_80853,Finance,Item_45280,Fin-44284,"April 14, 2024"
Employee_85965,HR,Item_72312,HR-58996,"April 28, 2024"
Employee_86215,Finance,Item_34126,Fin-14369,"April 07, 2024"
Employee_57717,Operations,Item_35324,Ope-33517,"May 01, 2024"
Employee_71345,Finance,Item_25068,Fin-91973,"April 21, 2024"
Employee_28209,IT,Item_72572,IT-45782,"April 18, 2024"
Employee_65758,Marketing,Item_44658,Mar-57783,"April 21, 2024"
Employee_42512,R&D,Item_41941,R&D-11077,"April 10, 2024"
Employee_24725,IT,Item_89682,IT-83059,"May 04, 2024"
Employee_78382,Finance,Item_66793,Fin-23142,"April 12, 2024"
Employee_42239,R&D,Item_50534,R&D-22942,"May 03, 2024"
Employee_70987,HR,Item_37594,HR-88142,"April 25, 2024"
Employee_61383,HR,Item_52672,HR-47792,"April 10, 2024"
Employee_91036,R&D,Item_74256,R&D-14992,"May 02, 2024"
Employee_93087,HR,Item_92401,HR-31315,"April 30, 2024"
Employee_68302,IT,Item_88872,IT-85123,"April 08, 2024"
Employee_39183,Sales,Item_66744,Sal-16427,"April 22, 2024"
Employee_45367,Operations,Item_71770,Ope-11376,"April 19, 2024"
Employee_12190,Sales,Item_10837,Sal-89057,"May 01, 2024"
Employee_82544,IT,Item_57339,IT-68295,"April 20, 2024"
Employee_47276,R&D,Item_26579,R&D-96025,"April 27, 2024"
Employee_88375,Marketing,Item_91657,Mar-41666,"April 24, 2024"
Employee_93201,Marketing,Item_72164,Mar-16966,"May 03, 2024"
Employee_24759,Finance,Item_32216,Fin-14345,"April 29, 2024"
Employee_28421,HR,Item_78369,HR-92726,"April 18, 2024"
Employee_55126,IT,Item_76506,IT-91162,"April 19, 2024"
Employee_36355,IT,Item_50496,IT-40352,"April 07, 2024"
Employee_33941,Operations,Item_24853,Ope-33147,"April 27, 2024"
Employee_47226,IT,Item_43532,IT-96909,"April 14, 2024"
Employee_66239,IT,Item_70179,IT-35067,"April 11, 2024"
Employee_80400,HR,Item_38041,HR-54246,"April 27, 2024"
Employee_53854,HR,Item_19638,HR-65520,"April 09, 2024"
Employee_13731,Marketing,Item_90925,Mar-80051,"April 22, 2024"
Employee_78468,Marketing,Item_35719,Mar-34588,"May 02, 2024"
Employee_35327,Sales,Item_67721,Sal-97594,"April 23, 2024"
Employee_78199,Sales,Item_27142,Sal-45259,"May 03, 2024"
Employee_57724,Marketing,Item_38036,Mar-61541,"April 24, 2024"
Employee_69612,Finance,Item_24417,Fin-59350,"May 01, 2024"
Employee_35251,Operations,Item_80325,Ope-74637,"May 02, 2024"
Employee_45836,Marketing,Item_13475,Mar-28518,"April 22, 2024"
Employee_91579,Finance,Item_18114,Fin-59401,"April 20, 2024"
Employee_23279,HR,Item_15999,HR-71796,"May 03, 2024"
Employee_90754,HR,Item_48297,HR-34390,"May 01, 2024"
Employee_15156,Marketing,Item_55934,Mar-82406,"April 19, 2024"
Employee_51133,IT,Item_34052,IT-59699,"April 18, 2024"
Employee_22667,Sales,Item_98831,Sal-76508,"April 29, 2024"
Employee_24612,HR,Item_57680,HR-92840,"April 21, 2024"
Employee_48978,HR,Item_76556,HR-94635,"May 06, 2024"
Employee_16608,R&D,Item_90256,R&D-41183,"April 22, 2024"
Employee_12551,Finance,Item_98233,Fin-15528,"April 30, 2024"
Employee_88253,HR,Item_54143,HR-52998,"April 08, 2024"
Employee_86536,R&D,Item_48731,R&D-70575,"April 07, 2024"
Employee_15451,R&D,Item_75017,R&D-59145,"May 05, 2024"
Employee_48180,HR,Item_12494,HR-30650,"April 20, 2024"
Employee_14596,IT,Item_25083,IT-63816,"April 16, 2024"
Employee_51829,Operations,Item_14102,Ope-39888,"April 20, 2024"
Employee_87622,R&D,Item_69577,R&D-40797,"April 28, 2024"
Employee_79923,Marketing,Item_12533,Mar-48015,"April 27, 2024"
Employee_51359,IT,Item_58187,IT-58704,"April 09, 2024"
Employee_60757,Operations,Item_90271,Ope-76736,"April 17, 2024"
Employee_55366,Finance,Item_72173,Fin-74374,"April 15, 2024"
Employee_25379,Marketing,Item_61216,Mar-94236,"April 16, 2024"
Employee_95865,Marketing,Item_90971,Mar-20296,"April 21, 2024"
Employee_46688,IT,Item_34396,IT-46348,"April 18, 2024"
Employee_96623,R&D,Item_57526,R&D-96532,"May 04, 2024"
Employee_79633,HR,Item_30959,HR-60933,"April 20, 2024"
Employee_68865,Sales,Item_70725,Sal-60168,"April 27, 2024"
Employee_83877,IT,Item_82871,IT-82526,"May 05, 2024"
Employee_86185,Sales,Item_86517,Sal-77817,"April 12, 2024"
Employee_41850,Operations,Item_64183,Ope-51008,"April 21, 2024"
Employee_57469,R&D,Item_69720,R&D-78963,"April 23, 2024"
Employee_68732,Marketing,Item_54107,Mar-24280,"April 23, 2024"
Employee_42698,Finance,Item_79073,Fin-55821,"April 08, 2024"
Employee_94361,HR,Item_64296,HR-31295,"April 24, 2024"
Employee_71753,R&D,Item_85141,R&D-24748,"April 26, 2024"
Employee_55646,Operations,Item_42570,Ope-48092,"April 24, 2024"
Employee_22781,Sales,Item_92029,Sal-43604,"April 23, 2024"
Employee_80176,Sales,Item_16641,Sal-43963,"April 09, 2024"
Employee_59454,IT,Item_57625,IT-20079,"April 08, 2024"
Employee_44822,Finance,Item_37986,Fin-43405,"April 08, 2024"
Employee_72814,Sales,Item_53547,Sal-28759,"April 23, 2024"
Employee_84976,Sales,Item_62711,Sal-99342,"May 01, 2024"
Employee_26907,R&D,Item_17284,R&D-14238,"April 22, 2024"
Employee_30607,HR,Item_83317,HR-42922,"April 26, 2024"
Employee_52784,Marketing,Item_28051,Mar-57205,"May 05, 2024"
Employee_67911,HR,Item_84700,HR-28155,"April 22, 2024"
Employee_22004,Sales,Item_67955,Sal-31730,"April 18, 2024"
Employee_45455,Marketing,Item_37382,Mar-60398,"April 15, 2024"
Employee_79211,Marketing,Item_40196,Mar-90588,"May 06, 2024"
Employee_13732,R&D,Item_70181,R&D-85869,"April 28, 2024"
Employee_18477,Marketing,Item_49991,Mar-90156,"April 07, 2024"
Employee_36593,Finance,Item_87513,Fin-60699,"April 09, 2024"
Employee_37751,HR,Item_41951,HR-68753,"April 19, 2024"
Employee_38841,HR,Item_42311,HR-31507,"April 15, 2024"
Employee_49248,R&D,Item_49906,R&D-14870,"April 21, 2024"
Employee_54047,Marketing,Item_27282,Mar-46267,"April 29, 2024"
Employee_45219,HR,Item_51890,HR-30779,"April 29, 2024"
Employee_59587,IT,Item_45605,IT-77702,"April 14, 2024"
Employee_65468,IT,Item_53022,IT-93447,"April 28, 2024"
Employee_78397,Sales,Item_79679,Sal-33750,"April 22, 2024"
Employee_71959,IT,Item_36420,IT-35202,"May 06, 2024"
Employee_46111,Finance,Item_65678,Fin-16837,"April 12, 2024"
Employee_26939,Finance,Item_14317,Fin-17737,"April 28, 2024"
Employee_46981,R&D,Item_58825,R&D-91857,"May 06, 2024"
Employee_88060,IT,Item_62371,IT-63644,"April 18, 2024"
Employee_26401,IT,Item_99924,IT-87453,"April 28, 2024"
Employee_44112,Finance,Item_94417,Fin-58220,"April 18, 2024"
Employee_91302,Finance,Item_95015,Fin-31961,"April 17, 2024"
Employee_75246,IT,Item_93367,IT-96247,"April 11, 2024"
Employee_70182,HR,Item_70071,HR-62440,"May 01, 2024"
Employee_79994,IT,Item_42539,IT-20667,"April 27, 2024"
Employee_61841,Marketing,Item_47595,Mar-92506,"April 29, 2024"
Employee_37062,Finance,Item_10156,Fin-89720,"April 14, 2024"
Employee_93399,Finance,Item_62344,Fin-37645,"April 11, 2024"
Employee_41294,Operations,Item_75055,Ope-86683,"May 06, 2024"
Employee_32650,Marketing,Item_20083,Mar-54267,"April 12, 2024"
Employee_47070,HR,Item_36786,HR-11249,"April 09, 2024"
Employee_10870,R&D,Item_96849,R&D-53135,"April 28, 2024"
Employee_69420,R&D,Item_10528,R&D-62415,"April 14, 2024"
Employee_32415,Operations,Item_39866,Ope-60443,"April 08, 2024"
Employee_81761,IT,Item_28708,IT-23066,"May 06, 2024"
Employee_67821,HR,Item_96955,HR-14693,"April 09, 2024"
Employee_62548,Sales,Item_44096,Sal-90286,"April 13, 2024"
Employee_99365,Marketing,Item_92306,Mar-71884,"April 20, 2024"
Employee_22481,R&D,Item_20843,R&D-40878,"May 05, 2024"
Employee_85597,Finance,Item_14183,Fin-51404,"April 09, 2024"
Employee_53336,HR,Item_13387,HR-38505,"April 19, 2024"
Employee_21578,Operations,Item_87110,Ope-35357,"April 09, 2024"
Employee_22698,Finance,Item_76460,Fin-67034,"April 25, 2024"
Employee_87244,R&D,Item_17273,R&D-91862,"May 01, 2024"
Employee_75666,IT,Item_82257,IT-29068,"April 15, 2024"
Employee_58919,Sales,Item_40365,Sal-61035,"April 19, 2024"
Employee_80363,Finance,Item_27943,Fin-71133,"April 15, 2024"
Employee_43833,R&D,Item_71673,R&D-27774,"April 13, 2024"
Employee_27399,Operations,Item_81127,Ope-45766,"April 29, 2024"
Employee_76265,Finance,Item_21047,Fin-55784,"April 16, 2024"
Employee_12150,IT,Item_82621,IT-61068,"April 22, 2024"
Employee_55544,Operations,Item_32532,Ope-79541,"April 24, 2024"
Employee_81910,Sales,Item_33677,Sal-68204,"April 11, 2024"
Employee_88008,IT,Item_80208,IT-93565,"April 24, 2024"
Employee_24996,Finance,Item_39594,Fin-25607,"April 30, 2024"
Employee_49180,R&D,Item_46346,R&D-11178,"April 28, 2024"
Employee_41850,Marketing,Item_70887,Mar-28232,"April 20, 2024"
Employee_30863,IT,Item_30919,IT-33186,"April 20, 2024"
Employee_87942,IT,Item_46823,IT-15105,"April 22, 2024"
Employee_93789,Sales,Item_22450,Sal-14166,"May 05, 2024"
Employee_39360,Operations,Item_72987,Ope-48767,"April 15, 2024"
Employee_59549,IT,Item_73831,IT-51267,"May 03, 2024"
Employee_91462,R&D,Item_69764,R&D-52560,"May 01, 2024"
Employee_60084,IT,Item_65606,IT-33925,"April 20, 2024"
Employee_20539,Sales,Item_82604,Sal-75875,"April 19, 2024"
Employee_27791,Sales,Item_67467,Sal-13500,"May 04, 2024"
Employee_41820,Operations,Item_32125,Ope-90231,"May 03, 2024"
Employee_44045,Finance,Item_44311,Fin-16231,"April 08, 2024"
Employee_98930,Marketing,Item_61491,Mar-43419,"April 12, 2024"
Employee_83164,HR,Item_88404,HR-71139,"April 26, 2024"
Employee_13415,IT,Item_33735,IT-90955,"April 22, 2024"
Employee_79843,Operations,Item_14252,Ope-55829,"April 07, 2024"
Employee_91355,HR,Item_73353,HR-20652,"April 27, 2024"
Employee_44565,Finance,Item_96076,Fin-39307,"April 21, 2024"
Employee_51239,IT,Item_63330,IT-48301,"April 24, 2024"
